לקוח,שם לקוח,תקן,תיאור,אחראי לביצוע,שם אחראי,אגף,גירסה,תאריך הוצאה,תאריך עדכון אחרון,פעיל, , , 
7100,Pratt & Whitney Aircraft Group,PWA PS 521-B,PS 521-B      FERRIC CHLORIDE SOLUTION FOR US SEMI-FINISHED PARTS,,,,,25/03/1987,22/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 522-A,PS 522-A     AMMONIUM BILFURIDE/NITRIC ACID SOLUTION,,,,,23/03/1987,22/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 524-A,PS 524-A    SIE LUBRICANT,,,,,15/04/1992,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 525-A,PS 525-A     FERRIC CHLORIDE PREMIX SOLUTION,,,,,24/03/1987,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 526-C,PS 526-C   HYDROCHLORIC-HYDRFLURIC ACID SOLUTION,,,,,12/02/1992,16/06/1999,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 53-E,PS 53-E   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,10/10/1958,19/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 530-A,PS 530-A     AMMONIUM BIFLUORIDE SOLUTION,,,,,23/03/1987,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 54-C,PS 54-C   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,20/02/1959,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 56-D,PS 56-D     DOCUMENT PROPERTY RIGHTS NOTICE,,,,,15/02/1960,13/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 57-C,PS 57-C    ELECTROLYTIC MACRO-ETCHING SOLUTION,,,,,27/07/1961,26/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 58-D,PS 58-D    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,11/01/1962,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 59-C,PS 59-C     DOCUMENT PROPERTY RIGHTS NOTICE,,,,,29/08/1958,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 590-E,PS 590-E   CADMIUM STRIP SOLUTION,,,,,22/09/1944,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 6-H,PS 6-H   LEAD STRIP SOLUTION,,,,,19/12/1944,19/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 60-G,PS 60-G    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,25/06/1954,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 600-E,PS 600-E   STOP - OFF LACPUER,,,,,07/06/1944,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 605-G,PS 605-G   ANODIZE TOUCH - UP SOLUTION IMMERSION METHOD,,,,,22/05/1953,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 607-E,PS 607-E    ANODIZE TOUCH-UP SOLUTION,,,,,26/07/1960,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 609-B,PS 609-B    CLEANING SOLVENT,,,,,01/03/1962,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 61-B,PS 61-B    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,13/08/1954,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 610-A,PS 610-A    DOCUMENT PROPERTY RIGHTS NOTIC,,,,,04/04/1962,28/05/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 611-B,PS 611-B   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,27/03/1963,24/05/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 614-D,PS 614-D  EPOXY SEALANT MIXTURE,,,,,23/07/1963,15/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 615-A,PS 615-A    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,12/11/1963,20/11/1984,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 616-B,PS 616-B    SULFURIC ACID ANODIZE SOLUTION,,,,,30/03/1964,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 617,PS 617      DOCUMENT PROPERTY RIGHTS NORICE,,,,,30/03/1964,18/07/1983,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 618-A,PS 618-A    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,30/03/1964,04/08/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 619-B,PS 619-B      ALL PS MANUAL HOLDERS,,,,,27/10/1993,27/10/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 620-D,PS 620-D   FIBERGLASS BONDING MIXTURE.,,,,,06/09/1964,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 621-B,PS 621-B     CARBON AND PAINT REMOVER SOLUTION,,,,,14/04/1965,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 622-D,PS 622-D   FIBERGLASS BONDING MIXTURE  [FACE SEALANT],,,,,19/11/1964,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 624-A,PS 624-A    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,20/06/1966,24/05/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 627-B,PS 627-B   CHROMATE CONVERSION COATING SOLUTION,,,,,11/08/1967,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 628-D,PS 628-D  HYDROFLUORIC - NITRIC ACID SOLUTION,,,,,28/08/1970,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 629-G,PS 629-G  HYDROFLUORIC - GLACIAL ACETIC ACID SOLUTION,,,,,28/08/1970,13/07/1999,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 630-B,PS 630-B   RIVET SWAGING LUBRICANT,,,,,29/10/1970,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 631-J,PS 631-J     ETGH INSPECTION ACID SALT SOLUTION,111534,רוזנשטיין צ'רלס,,N,09/09/1970,04/02/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 632-C,PS 632-C   ROCHELLE SALT SOLUTION,,,,,28/06/1971,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 633-E,PS 633-E   COPPER SULFATE STRIKE SOLUTION,,,,,06/09/1971,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 635-C,PS 635-C     NITRIC ACID SOLUTION - 70%,,,,,06/04/1971,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 636-B,PS 636-B  HYDROCHLORIC ACID SOLUTION,,,,,07/09/1971,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 637-E,PS 637-E   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,27/07/1971,04/08/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 638-B,PS 638-B   PRESSURE-FLUSHING SOLUTION,,,,,11/11/1971,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 639-G,PS 639-G    HYDROPHILIC EMULSIFIER SOLUTION,,,,,13/03/1972,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 641-B,PS 641-B    FIBERGLASS BONDING MIXTURE,,,,,21/07/1972,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 643-G,PS 643-G    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,30/05/1974,29/11/1993,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 644-D,PS 644-D    NICKEL STRIP SOLUTION  [NON-CYANIDE],,,,,25/06/1974,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 645-H,PS 645-H   HDROFLUORIC - NITRIC ACID SOLUTION,,,,,30/07/1974,29/08/1994,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 646-C,PS 646-C   HYDROCHLORIC ACID SOLUTION [400:1]  INHIBITED,,,,,01/10/1975,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 647-B,PS 647-B     DOCUMENT PROPERTY RIGHTS NOTICE,,,,,25/04/1975,28/05/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 648-B,PS 648-B   NITRIC - HYDROFLUORIC SOLUTION,,,,,03/06/1975,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 65-C,PS 65-C    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,16/05/1961,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 652-C,PS 652-C   GRAPHITE LUBRICANT SOLUTION,,,,,02/12/1976,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 653-C,PS 653-C    HYDROCHLORIC ACID SOLUTION  [10%],,,,,29/12/1975,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 656-D,PS 656-D   HYDROPHILIC EMMUTION,,,,,26/05/1977,29/08/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 657-B,PS 657-B  INTERNAL AND EXTERNAL COATING MIXTURE,,,,,26/07/1977,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 658-C,PS 658-C   EXTERNAL COATING MIXTURE,,,,,11/02/1977,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 659-B,PS 659-B   BENCH CLEANING SOLUTION,,,,,14/07/1978,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 66-H,PS 66-H    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,11/01/1962,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 660-D,PS 660-D   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,13/02/1979,06/06/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 661-B,PS 661-B    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,13/02/1979,06/03/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 662-D,PS 662-D    DOCUMENT PROPERTY NOTICE,,,,,13/02/1979,06/03/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 663-B,PS 663-B  IDENTIFICATION MARKER SOLUTION,,,,,13/02/1979,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 664-A,PS 664-A   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,21/12/1978,24/05/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 665-A,PS 665-A   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,21/12/1978,24/05/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 666-A,PS 666-A  DOCUMENT PROPERTY RIGHTS NOTICE,,,,,21/12/1978,24/05/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 667-A,PS 667-A     DOCUMENT PROPERTY RIGHTS NOTICE,,,,,01/08/1980,06/03/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 668-B,PS 668-B     ALUMINA PRIME SLURRY,,,,,29/05/1980,06/03/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 67-C,PS 67-C     DOCUMENT PROPERTY RIGHTS NOTICE,,,,,16/05/1961,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 670-B,PS 670-B    ALUMINA PRIME SLURRY,,,,,11/06/1980,06/03/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 671-E,PS 671-E  ALUMINA-MUILITE BACK-UP SLURRY,,,,,11/06/1980,17/12/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 672-B,PS  672-B   EXTRUDABLE BACKER MIXTURE,,,,,11/06/1980,29/04/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 673-C,PS 673-C    AMMONIUM HYDROXIDE,,,,,11/06/1980,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 674-A,"PA 674-A   AMMONIUM HYDROIDE, 1 AND 4 MOLAR SOLUTION",,,,,11/06/1980,06/03/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 675-F,PS 675-F    ALUMINA PRIME SLURRY,,,,,11/06/1980,04/09/1986,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 676-A,PS 676-A  COLLOIDAL SILICA PREDIP SOLUTION,,,,,01/07/1982,06/03/1985,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 677-E,PS 677-E     38.5% POTASSIUM HYDROXIDE SOLUTION,,,,,25/01/1982,15/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 678-B,PS 678-B    CALCIUM ALMINATE CEMENT SOLUTION,,,,,03/01/1983,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 679-C,PS 679-C   HYDROPHILIC EMULSIFIER SOLUTION,,,,,21/11/1985,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 68-C,PS 68-C      DOCUMENT PROPERTY RIGHTS NOTICE,,,,,16/05/1961,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 680-A,PS 680-A     10%POTASSIUM HYDROXIDE SOLUYION,,,,,19/06/1986,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 681-A,PS 681-A     3.5% POTASSIUM HYDROXIDE SOLUTION,,,,,27/08/1987,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 682-A,PS 682-A   HYDROCHLORIC [MURIATIC] ACIDE SOLUTION 10%,,,,,28/01/1988,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 684-A,PS 684-A     HYDROCHLORIC ACID SOLUTION - 5%,,,,,23/05/1988,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 685-A,PS 685-A    NITRIC ACIDE SOLUTION - 4%,,,,,23/05/1988,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 687-A,PS 687-A   TITANIUM ANODIZING SOLUTION,,,,,21/04/1989,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 688-A,PS 688-A     HYDROPHILIC EMULSIFIER SOLUTION,,,,,05/01/1990,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 689-A,PS 689-A    FLURESCENT PENEYRANT DEVELOPING SOLUTION,,,,,07/11/1990,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 691-A,PS 691-A    CHEMICAL MILLING SOLUTION,,,,,07/11/1991,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 692-A,PS 692-A   TITANIUM CHEM MILL SOLUTION,,,,,17/01/1992,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 693-A,PS 693-A    MAGNETIC PARTICLE INSPECTION SOLUTION [NON-FLUORESCENT],,,,,23/10/1991,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 694-B,PS 694-B    MAGNETIC PARTICILE INSPECTION SOLUTION  [FLUORESCENT],,,,,23/10/1991,01/09/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 7-K,PS 7-K   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,27/10/1944,19/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 72-F,PS 72-F    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,10/09/1962,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 76-C,PS 76-C   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,06/03/1965,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 8-C,PS 8-C   DOCUMENT PROPERTY RIGHTS NOTIC,,,,,09/09/1955,19/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 80-C,PS 80-C    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,06/05/1959,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 85-F,PS 85-F   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,17/02/1956,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 86-F,PS 86-F    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,25/09/1953,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 87-G,PS 87-G   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,25/09/1953,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 88-H,PS 88-H   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,30/10/1953,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 89-H,PS 89-H    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,16/11/1953,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 9-G,PS 9-G   DOCUMENT PROPERTY RIGHTS NOTICE,,,,,19/04/1943,19/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 92-J,PS 92-J    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,03/12/1947,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 93-J,PS 93-J      DOCUMENT PROPERTY RIGHTS NOTICE,,,,,03/12/1947,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 94-G,PS 94-G   DOCUMET PROPERTY RIGHTS NOTICE,,,,,11/03/1950,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 95-E,PS 95-E    DOCUMENT PROPERTY RIGHTS NOTICE,,,,C,21/07/1948,25/05/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 97-C,PS 97-C     DOCUMENT PROPERTY RIGHTS NOTICE,,,,,05/05/1952,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 98-D,PS 98-D   DOCUMET PROPERTY RIGHTS NOTICE,,,,,05/05/1952,01/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS 99-C,PS 99-C    DOCUMENT PROPERTY RIGHTS NOTICE,,,,,29/05/1952,02/06/1995,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA PS-INTRO,PS-INTRO:REV P  INTRODUCTION,,,,,18/12/1986,02/06/1998,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA S 2430,SPECIFICATION SUPPLEMENT,116301,רוד דן,,C,21/03/2011,20/03/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA S 5735,SPECIFICATION SUPPLEMENT,106815,וולפמן בוריס,,E,21/10/1975,03/11/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA SP 371,ENGINEERING SOURCE APPROVAL FOR MANUFACTURING PROCESSES & MATERIALS,116145,דפרין חיים,,D,16/06/2005,16/06/2005,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA-PPS-356,PURCHASE PERFORMANCE SPECIFICATION NO. 356,114108,לונדון פלביו,,R,23/10/1998,18/12/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA-QA 6088,CONTROL OF NONCONFORMING ARTICLES BY VENDOR,52258,קציר עמוס,,30,20/02/2007,17/06/2019,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA-S-2416,Supplement Aerospace Material Specification (AMS),106815,וולפמן בוריס,,D,06/05/1972,03/11/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA-S-5732,SUPPLEMENT,106815,וולפמן בוריס,,J,06/05/1972,03/11/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA-S-6304,SPECIFICATION SUPPLEMENT,106815,וולפמן בוריס,,K,06/05/1972,23/08/2015,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA-S-6415,SPECIFICATION SUPPLEMENT,106815,וולפמן בוריס,,E,13/06/1973,13/12/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA332,TARGET DIMENSIONS FEATURES,105155,הרוש ציון,,F,16/03/1987,26/10/2012,Active,,,
7100,Pratt & Whitney Aircraft Group,PWA373,INTERPRETION OF COMPUTER GRAPHICS FILES FOR PRODUCT DEFINITION,88500,לפיד אלדד,,G,31/01/1991,19/12/2012,Active,,,
7100,Pratt & Whitney Aircraft Group,QAD4119905,"PART NAME :COMPRESSOR ROTOR-AXIAL,5STAGE",107292,ויימן איגור,13,J,22/08/2017,22/08/2017,Active,,,
7100,Pratt & Whitney Aircraft Group,SCOP - DQR,Bulletin No. 3,52258,קציר עמוס,,,10/05/2019,10/05/2019,Active,,,
7100,Pratt & Whitney Aircraft Group,SCOP- DQR Bulletin 2,Product Release - Visual Inspection Activities,52258,קציר עמוס,,,30/09/2016,30/09/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,SCOP- DQR Bulletin N,"Appendix III
Direct and Drop Shipped Material",52258,קציר עמוס,,,27/09/2016,27/09/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,SIM-1,ULTRASONIC INSPECTION METHOD-LMMERSION,107292,ויימן איגור,,M,01/08/1962,28/05/2019,Active,,,
7100,Pratt & Whitney Aircraft Group,SIM-11,ULTRASONIC INSPECTION METHOD-IMMERSION,107292,ויימן איגור,,F,30/05/1984,31/05/2012,Active,,,
7100,Pratt & Whitney Aircraft Group,SIM-13,ULTRASONIC INSPECTION METHOD [SIM] - CONTACT OR IMMRSION,107292,ויימן איגור,,B,30/05/1984,30/08/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,SIS-13,ELECTRON BEAM WELDS,,,,B,03/09/1968,23/12/1981,Active,,,
7100,Pratt & Whitney Aircraft Group,SIS-322,SONIC INSPECTION OF SONIC CONFIGURATIONS,107292,ויימן איגור,,H,14/02/1986,30/10/2009,Active,,,
7100,Pratt & Whitney Aircraft Group,SIS-42,TITANIUM ALLOY FORGING STOCK AND PWA 1232 PLATE STOCK,106815,וולפמן בוריס,,D,17/09/1986,30/10/2009,Active,,,
7100,Pratt & Whitney Aircraft Group,SIS-43,STEEL AND NICKEL ALLOY ROTOR FORGING STOCK,106815,וולפמן בוריס,,M,17/09/1986,27/05/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,SIS-MASTER,SONIC INSPECTION STANDARDS MASTER,107292,ויימן איגור,,E,17/06/1961,30/10/2009,Active,,,
7100,Pratt & Whitney Aircraft Group,SOLUMINA SQA,Pratt & Whitney Solumina SQA Inspection Record Training Guide,52258,קציר עמוס,,3.6,19/07/2015,19/07/2015,Active,,,
7100,Pratt & Whitney Aircraft Group,SPOP 209,DEGREASING OF TITANIUM AND NON TITANIUM PARTS BY AQUEOUS CLEANING,111534,רוזנשטיין צ'רלס,,61,01/07/2014,01/07/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,SPOP 3,VAPOR DEGREASING,111534,רוזנשטיין צ'רלס,,61,01/07/2014,01/07/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA APPENDIX B,Definitions,116145,דפרין חיים,,2,17/11/2010,09/10/2012,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA APPENDIX C,DEFINITIONS OF ACRONYMS,116145,דפרין חיים,,1,17/11/2010,17/11/2010,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA APPENDIX D,ESA DATA LIST GUIDE,307,דיין משה,,1,12/09/2008,12/09/2008,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA APPENDIX E,"SQAR ACCEPTANCE MARKING SYMBOL
GUIDE",52258,קציר עמוס,,2,10/03/2008,15/04/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA APPENDIX F,"ATR ACCEPTANCE MARKING SYMBOL
GUIDE",52258,קציר עמוס,,2,10/03/2008,15/04/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA APPENDIX G,PWRS Acceptance Marking,88500,לפיד אלדד,,-,15/01/2007,15/01/2007,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin 533B,Stamps,52258,קציר עמוס,,,04/12/2014,04/12/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No. 520,Supplier Risk Audits – Section 1,307,דיין משה,,,31/03/2010,31/03/2010,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No. 524,Part Acceptance Marking,52258,קציר עמוס,,,13/07/2011,13/07/2011,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No. 525,UPPAP (ASQR-09.2),307,דיין משה,,,20/03/2012,20/03/2012,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No. 547,Section 5 SQA Bulletin,52258,קציר עמוס,,,02/09/2015,02/09/2015,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No. 548,Appendix III,52258,קציר עמוס,,,12/09/2016,12/09/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No. 549,Direct and Drop Shipped Material,52258,קציר עמוס,,,23/03/2016,23/03/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No.543A,SQAPM SECTION 5 PARA. 2.1 - 2.1.2 and Table A Revised,52258,קציר עמוס,,,27/10/2014,27/10/2014,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No.545A,Pratt & Whitney source inspection at 2nd tier suppliers,52258,קציר עמוס,,,05/03/2016,05/03/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA Bulletin No.547A,Changes to SCOP DQR,52258,קציר עמוס,,,29/03/2016,29/03/2016,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA PROCESS MANUAL,Supplier Quality Assurance Process Manual,116145,דפרין חיים,,15,15/02/2007,31/10/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-APPENDIX A,SQA CONTROLLED FORMS,52258,קציר עמוס,,12,23/01/2009,31/10/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-APPENDIX H,WHO TO CALL LIST,116145,דפרין חיים,,8,23/01/2009,18/06/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-APPENDIX I,Commodity Standard Work,116145,דפרין חיים,,,23/01/2009,23/01/2009,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-PREFACE,Pratt & Whitney Supplier Quality Assurance Process Manual,307,דיין משה,,14,23/01/2009,18/06/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-SECTION 1,Supplier Performance Requirements,307,דיין משה,,3,23/01/2009,18/06/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-SECTION 2,First Article Controls,52258,קציר עמוס,,6,23/01/2009,18/06/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-SECTION 3,Source Over-Inspection Requirements,52258,קציר עמוס,,8,23/01/2009,31/10/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-SECTION 4,Processing Nonconformances,116145,דפרין חיים,,2,23/01/2009,18/06/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-SECTION 5,Surveillance Requirements,116145,דפרין חיים,,6,23/01/2009,18/06/2013,Active,,,
7100,Pratt & Whitney Aircraft Group,SQA-SECTION 6,UTC Business Entities and PW Business Unit/Partner Source Inspection Coverage,116145,דפרין חיים,,5,23/01/2009,18/06/2013,Active,,,
